,expected_goals_(xg)_diff,total_shots_diff,big_chances_diff,big_chances_missed_diff,accurate_passes_diff,accurate_passes_percentage_diff,fouls_committed_diff,offsides_diff,corners_diff,shots_off_target_diff,shots_on_target_diff,blocked_shots_diff,hit_woodwork_diff,shots_inside_box_diff,shots_outside_box_diff,xg_open_play_diff,xg_set_play_diff,xg_on_target_(xgot)_diff,passes_diff,own_half_diff,opposition_half_diff,accurate_long_balls_diff,accurate_long_balls_percentage_diff,accurate_crosses_diff,accurate_crosses_percentage_diff,throws_diff,yellow_cards_diff,red_cards_diff,tackles_won_diff,tackles_won_percentage_diff,interceptions_diff,blocks_diff,clearances_diff,keeper_saves_diff,duels_won_diff,ground_duels_won_diff,ground_duels_won_percentage_diff,aerial_duels_won_diff,aerial_duels_won_percentage_diff,successful_dribbles_diff,successful_dribbles_percentage_diff,score_diff,posession_diff,odds_sum,xg_penalty_diff,odds_predict,std_0,std_1,std_2,med_0,med_1,med_2,cv_odds,target
47,0.29,3.0,1.0,1.0,168.0,0.20999999999999996,-8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.08,0.21000000000000002,0.6100000000000001,168.0,109.0,59.0,4.0,0.08999999999999997,0.0,-0.2,-3.0,-3.0,0.0,-1.0,0.25000000000000006,-1.0,-1.0,-3.0,-1.0,7.0,7.0,0.18,0.0,-0.030000000000000027,5.0,0.33,0.0,42.0,1.0745384883315918,,1,0.044991348649348,0.04936143492813235,0.2864289135044671,2.25,2.230769230769231,5.5,0.5656771557393641,1
48,0.31,1.0,1.0,1.0,75.0,0.09999999999999998,-8.0,1.0,1.0,4.0,-1.0,-2.0,0.0,-1.0,2.0,0.31999999999999995,-0.01,0.16,79.0,48.0,27.0,-8.0,-0.14999999999999997,-4.0,-0.36,3.0,-2.0,0.0,-2.0,0.04999999999999999,1.0,0.0,4.0,1.0,4.0,6.0,0.14999999999999997,-2.0,-0.06000000000000005,4.0,-0.19,0.0,20.0,1.0808080808080807,,0,0.043894309685886694,0.05557534252366947,0.08395300865094829,2.25,3.0,3.3,0.18976585660336784,2
49,0.95,8.0,1.0,1.0,161.0,0.15000000000000002,3.0,0.0,0.0,2.0,3.0,3.0,0.0,8.0,0.0,0.8300000000000001,0.12,0.35,154.0,52.0,109.0,-1.0,0.12,4.0,0.24999999999999997,9.0,0.0,0.0,-2.0,-0.38,-2.0,-3.0,-3.0,-2.0,0.0,-5.0,-0.15999999999999998,5.0,0.26,-4.0,-0.4,1.0,32.0,1.067287784679089,,1,0.27718930360784505,0.011218274119719825,2.6555419624225207,6.0,1.1666666666666667,23.0,1.1404390929575707,1
50,0.04000000000000001,1.0,0.0,0.0,-137.0,-0.31000000000000005,1.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.04000000000000001,0.08,0.010000000000000009,-114.0,-100.0,-37.0,-9.0,-0.29,-3.0,-0.43,-5.0,1.0,0.0,8.0,0.35,7.0,0.0,-2.0,-1.0,6.0,2.0,0.06000000000000005,4.0,0.15999999999999998,-4.0,-0.44,0.0,-28.0,1.080502675127535,,0,0.030414988963929118,0.18906069035280237,0.05220070396852604,2.25,4.75,2.35,0.4541363368034683,0
51,-0.18,-2.0,-1.0,0.0,186.0,0.15999999999999992,1.0,0.0,3.0,1.0,-1.0,-2.0,0.0,0.0,-2.0,-0.11,-0.07,-0.38,192.0,71.0,115.0,5.0,0.27,1.0,,6.0,0.0,0.0,-6.0,-0.08999999999999997,-5.0,2.0,-7.0,0.0,2.0,-2.0,-0.06000000000000005,4.0,0.28,5.0,0.35000000000000003,-1.0,40.0,1.0732655502392345,,2,0.0561743318211757,0.1766981104093143,0.020858174734670852,3.2,5.5,1.7272727272727273,0.5470520700263164,0
52,0.09999999999999998,4.0,1.0,1.0,-19.0,-0.040000000000000036,2.0,0.0,-3.0,2.0,2.0,0.0,0.0,3.0,1.0,0.010000000000000009,0.09000000000000001,0.52,-15.0,-21.0,2.0,1.0,0.09000000000000002,2.0,0.25,2.0,-1.0,0.0,2.0,0.51,-1.0,0.0,0.0,-2.0,7.0,8.0,0.21999999999999997,-1.0,-0.07,12.0,0.47,0.0,-6.0,1.082555888047879,,0,0.05038444063843315,0.04102444238531402,0.07849249890030219,2.3,2.6,3.8,0.2736984114894404,1
53,1.48,9.0,2.0,1.0,149.0,0.13,-2.0,1.0,2.0,3.0,1.0,5.0,1.0,6.0,3.0,0.76,-0.07,0.8,156.0,53.0,96.0,3.0,0.28,4.0,0.4,6.0,-2.0,0.0,3.0,0.19,1.0,-5.0,-2.0,0.0,9.0,8.0,0.26,1.0,0.13999999999999996,2.0,0.47000000000000003,1.0,40.0,1.049146055863369,0.79,1,2.9860788111948193,0.006057002932862207,12.147427711248172,17.5,1.025,61.0,1.1689035726822838,1
54,0.37,8.0,0.0,0.0,17.0,0.0,-9.0,-1.0,3.0,2.0,3.0,3.0,0.0,2.0,6.0,0.25,0.12,0.48,24.0,-5.0,22.0,8.0,0.15000000000000002,5.0,0.3,4.0,-2.0,0.0,-1.0,0.09999999999999998,3.0,-3.0,-14.0,-2.0,9.0,7.0,0.24,2.0,0.10000000000000003,2.0,0.67,1.0,8.0,1.073403720462544,,1,0.0998268396969244,0.022336790530662797,0.2851576386715488,3.9,1.4166666666666667,9.0,0.8101415975800127,0
55,-0.7,-3.0,-3.0,-2.0,-68.0,-0.020000000000000018,2.0,-1.0,-3.0,1.0,-3.0,-1.0,-1.0,-3.0,0.0,-0.7,0.01,-1.0799999999999998,-72.0,-35.0,-33.0,2.0,-0.030000000000000027,1.0,0.11000000000000001,1.0,0.0,0.0,-2.0,-0.09999999999999998,3.0,1.0,5.0,2.0,-5.0,-5.0,-0.26,0.0,0.0,0.0,0.32999999999999996,-1.0,-14.0,1.0750000000000002,,2,0.20713902190187075,1.0910139406465535,0.02078960657358362,4.8,15.0,1.25,1.0172900584252051,0
56,0.5800000000000001,-2.0,1.0,0.0,-200.0,-0.14,1.0,2.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.97,-0.39,0.48,-209.0,-112.0,-88.0,-13.0,-0.26,-1.0,0.020000000000000018,-5.0,0.0,0.0,5.0,0.39,3.0,2.0,-4.0,1.0,-3.0,0.0,0.0,-3.0,-0.29999999999999993,-2.0,-0.030000000000000027,1.0,-44.0,1.065891472868217,,1,0.13279423006825727,0.014704261780744634,0.6430356208551602,4.3,1.3636363636363638,10.0,0.8410423316255334,1
57,-0.9200000000000002,-5.0,-3.0,-1.0,-65.0,-0.08000000000000007,-1.0,-2.0,4.0,-1.0,-2.0,-2.0,0.0,-3.0,-2.0,-1.02,0.09999999999999999,-0.9,-64.0,-14.0,-51.0,-3.0,-0.13999999999999996,-2.0,-0.4,-14.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,0.0,0.0,2.0,0.06000000000000005,-2.0,-0.15999999999999998,-3.0,-0.23000000000000004,-2.0,-14.0,1.0525748761042877,,2,1.5163010832513613,8.169601108467178,0.004901601930726131,14.0,51.0,1.04,1.177743441669668,2
58,1.6600000000000001,10.0,4.0,3.0,193.0,0.10999999999999999,1.0,0.0,3.0,0.0,5.0,5.0,0.0,5.0,5.0,1.48,0.18,1.28,204.0,33.0,160.0,-1.0,0.15000000000000002,0.0,-0.18000000000000002,11.0,0.0,0.0,6.0,0.15999999999999992,-12.0,-5.0,-20.0,-3.0,-1.0,6.0,0.14999999999999997,-7.0,-0.6399999999999999,1.0,0.13,1.0,40.0,1.0612207265351281,,1,0.5863757882936104,0.010836104871844875,3.739435719648761,8.5,1.1,29.0,1.1233281312087053,1
59,-1.1400000000000001,-6.0,0.0,0.0,79.0,0.05999999999999994,1.0,0.0,0.0,-2.0,-3.0,-1.0,0.0,-4.0,-2.0,-0.42000000000000004,0.06999999999999999,-1.4100000000000001,82.0,76.0,3.0,0.0,-0.029999999999999916,-3.0,-0.18999999999999997,1.0,0.0,1.0,-4.0,-0.18000000000000005,0.0,1.0,3.0,2.0,-11.0,-11.0,-0.26,0.0,0.0,-6.0,-0.21999999999999997,-1.0,16.0,1.0716250113330714,-0.79,2,0.1300766542150497,0.26978497644977484,0.04052719333476241,3.5,5.8,1.63,0.5732914297081148,2
60,0.06,1.0,0.0,0.0,33.0,0.0,-1.0,-1.0,-2.0,1.0,1.0,-1.0,0.0,0.0,1.0,-0.18000000000000002,0.24000000000000002,0.15000000000000002,39.0,8.0,25.0,-6.0,-0.03999999999999998,1.0,0.07,5.0,-1.0,0.0,-2.0,-0.07999999999999996,-6.0,-1.0,-1.0,0.0,1.0,5.0,0.09000000000000008,-4.0,-0.15999999999999998,7.0,0.42000000000000004,1.0,8.0,1.0756281920326862,,1,0.1134070507929296,0.013474266708899816,0.649519052838329,4.45,1.3157894736842106,11.0,0.8842087822535719,0
61,-0.35,-5.0,0.0,0.0,-108.0,-0.12,0.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-3.0,-0.039999999999999994,-0.3,-0.06,-98.0,-2.0,-106.0,-14.0,-0.3,-2.0,-0.22,2.0,0.0,0.0,5.0,0.48999999999999994,-1.0,1.0,4.0,2.0,4.0,4.0,0.10000000000000003,0.0,0.0,3.0,0.24,0.0,-22.0,1.067311134980308,,0,0.053995485601797906,0.10264282439515857,0.04533437450335678,2.375,4.2,2.45,0.343278014999037,0
62,1.8399999999999999,13.0,2.0,1.0,150.0,0.13,-5.0,1.0,7.0,2.0,6.0,5.0,0.0,10.0,3.0,1.44,0.4,1.29,147.0,74.0,76.0,9.0,0.36,1.0,-0.2,6.0,0.0,0.0,-1.0,0.22000000000000003,0.0,-6.0,-15.0,-4.0,11.0,6.0,0.14999999999999997,5.0,0.45999999999999996,6.0,0.17000000000000004,1.0,34.0,1.061335403726708,,1,0.33866693204197806,0.011526720278874919,1.764532064656864,7.0,1.1428571428571428,23.0,1.0898816139825758,1
63,0.20999999999999996,1.0,0.0,0.0,-121.0,-0.020000000000000018,-1.0,1.0,3.0,3.0,0.0,-2.0,1.0,0.0,1.0,0.20999999999999996,,0.04000000000000001,-126.0,-141.0,20.0,-4.0,0.030000000000000027,1.0,-0.05000000000000002,1.0,-2.0,0.0,0.0,0.17000000000000004,1.0,2.0,0.0,0.0,1.0,-1.0,-0.06000000000000005,2.0,0.25,-3.0,-0.75,-1.0,-20.0,1.0686274509803921,,2,0.08200465106519812,0.44348156700928204,0.018294469811097825,4.25,10.0,1.3636363636363638,0.8447609257770194,0
64,0.3,3.0,1.0,1.0,56.0,0.039999999999999925,-3.0,-1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.1,0.2,0.41,55.0,65.0,-9.0,24.0,0.15000000000000002,2.0,0.5,-2.0,-1.0,0.0,-2.0,-0.040000000000000036,1.0,1.0,6.0,0.0,-1.0,0.0,0.0,-1.0,-0.10000000000000003,1.0,0.16999999999999998,1.0,10.0,1.0561497326203206,,1,0.4103690750748377,0.010396181397260671,3.7486623128527423,8.5,1.1,34.0,1.1876061742921065,1
65,-0.18000000000000005,-1.0,0.0,-1.0,192.0,0.07999999999999996,-5.0,-1.0,-1.0,-2.0,0.0,1.0,0.0,2.0,-3.0,0.6,0.010000000000000009,-0.55,202.0,140.0,52.0,8.0,0.13000000000000006,-1.0,-0.11,2.0,-1.0,0.0,-2.0,0.08999999999999997,-2.0,0.0,6.0,0.0,0.0,-2.0,-0.040000000000000036,2.0,0.15999999999999998,-2.0,-0.030000000000000027,0.0,36.0,1.0714983940790392,-0.79,1,0.10433804000841583,0.023508245127818423,0.3961203823848506,3.1,1.65,7.0,0.706447061948343,0
66,-0.04999999999999999,2.0,-2.0,-2.0,4.0,-0.029999999999999916,5.0,-1.0,-1.0,-2.0,3.0,1.0,1.0,-1.0,3.0,0.24,-0.3,1.09,14.0,-56.0,60.0,13.0,0.13,-2.0,-0.25,8.0,0.0,0.0,3.0,0.22999999999999998,-1.0,-1.0,-11.0,-2.0,-7.0,-4.0,-0.15999999999999998,-3.0,-0.24,-2.0,-0.16999999999999993,1.0,2.0,1.0652271704903284,,1,0.17130020048576408,0.013524062224651143,0.9502878992246203,4.75,1.2857142857142856,13.0,0.948406645101723,1
67,-0.54,-4.0,0.0,0.0,26.0,0.06000000000000005,1.0,0.0,1.0,-3.0,1.0,-2.0,0.0,-2.0,-2.0,-0.06,-0.48000000000000004,-0.04999999999999999,18.0,8.0,18.0,-6.0,-0.06,-3.0,-0.31000000000000005,-3.0,0.0,0.0,-2.0,-0.13,-6.0,2.0,-1.0,-1.0,-8.0,-5.0,-0.18,-3.0,-0.18,-1.0,-0.23,0.0,4.0,1.0675230566534915,,0,0.05798473516832193,0.0785736769833349,0.07129587991654764,2.4,2.875,3.3,0.15751536628851429,2
68,0.8200000000000001,6.0,-1.0,0.0,-49.0,-0.08000000000000007,6.0,0.0,5.0,4.0,-1.0,3.0,0.0,6.0,0.0,0.25,0.57,-0.27999999999999997,-44.0,-23.0,-26.0,5.0,0.08999999999999997,2.0,-0.09999999999999998,10.0,0.0,0.0,-7.0,-0.22999999999999998,1.0,-4.0,-7.0,0.0,-6.0,-13.0,-0.56,7.0,0.42,0.0,-0.3,-1.0,-8.0,1.0696969696969698,,2,0.0867436791494601,0.21611015965945063,0.024922401956185537,3.3,6.0,1.6666666666666665,0.5986607497767267,0
69,0.36000000000000004,5.0,0.0,0.0,40.0,0.14,0.0,-1.0,2.0,6.0,-1.0,0.0,0.0,5.0,0.0,0.36,-0.009999999999999995,-0.01999999999999999,26.0,5.0,35.0,8.0,0.25,2.0,0.09999999999999998,-5.0,-1.0,0.0,1.0,0.17000000000000004,2.0,0.0,7.0,1.0,2.0,2.0,0.10000000000000003,0.0,0.0,1.0,0.16999999999999998,0.0,8.0,1.0719367588932807,,1,0.08602083751937455,0.05168832886235406,0.1564238433337664,2.5,2.2,4.6,0.4218289300200651,1
70,-0.16000000000000003,1.0,0.0,1.0,195.0,0.17000000000000004,3.0,1.0,8.0,0.0,-2.0,3.0,0.0,2.0,-1.0,-0.11000000000000004,-0.05,-0.9,200.0,101.0,94.0,8.0,0.04999999999999999,1.0,-0.09000000000000001,6.0,0.0,0.0,-4.0,0.55,-4.0,-3.0,-20.0,1.0,-19.0,-9.0,-0.36000000000000004,-10.0,-0.8400000000000001,3.0,-0.29000000000000004,-1.0,44.0,1.0650555615492503,,1,0.09595429521819099,0.0402582773481497,0.1162073798201032,3.1,2.3,3.25,0.1771277855034054,1
71,1.26,5.0,2.0,0.0,171.0,0.09000000000000008,2.0,-2.0,1.0,4.0,2.0,-1.0,0.0,4.0,1.0,1.26,,1.44,167.0,75.0,96.0,-1.0,0.04999999999999999,1.0,-0.04999999999999999,7.0,0.0,0.0,1.0,-0.07000000000000006,-5.0,1.0,-4.0,-1.0,2.0,3.0,0.13999999999999996,-1.0,-0.34,3.0,0.6699999999999999,1.0,32.0,1.0625,,1,0.2934888994017017,0.016631250529372883,1.4142135623730951,5.5,1.2222222222222223,16.0,1.0039615220776261,1
72,-1.46,1.0,-2.0,0.0,146.0,0.10000000000000009,-3.0,1.0,-1.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.08,0.03,-1.8,143.0,31.0,115.0,-1.0,0.09999999999999998,-2.0,-0.33,-4.0,-1.0,0.0,1.0,0.43000000000000005,-5.0,0.0,-1.0,0.0,-3.0,1.0,0.020000000000000018,-4.0,-0.34,-1.0,-0.42000000000000004,-1.0,32.0,1.0743589743589745,-1.57,2,0.06680961041743637,0.22674378135303178,0.027233778394161145,3.25,6.0,1.6666666666666665,0.6025701029577369,2
73,1.74,14.0,2.0,2.0,122.0,0.09999999999999998,0.0,0.0,2.0,8.0,3.0,3.0,2.0,10.0,4.0,1.66,0.08,0.39,127.0,-2.0,124.0,0.0,0.25999999999999995,5.0,0.5,8.0,0.0,0.0,3.0,0.010000000000000009,-10.0,-3.0,-5.0,-3.0,12.0,9.0,0.19999999999999996,3.0,0.15999999999999998,5.0,0.29000000000000004,0.0,26.0,1.072083748753739,,1,0.10421900633072827,0.024679725889464398,0.8812843184021237,3.4,1.475,10.0,0.9017225706274232,1
74,0.43999999999999995,9.0,1.0,1.0,214.0,0.15000000000000002,3.0,-1.0,3.0,2.0,5.0,2.0,0.0,6.0,3.0,0.28,0.16,1.34,211.0,81.0,133.0,-2.0,0.28,1.0,0.0,11.0,0.0,0.0,-9.0,-0.17000000000000004,-7.0,-2.0,-6.0,-5.0,-7.0,-8.0,-0.25,1.0,0.12000000000000005,7.0,0.37,0.0,38.0,1.0693947144075022,,1,0.06958811277454692,0.028984271207221964,0.47512518838373347,2.875,1.7,7.5,0.7618006725189232,1
75,-1.01,-4.0,-2.0,-1.0,-239.0,-0.15000000000000002,1.0,1.0,-5.0,0.0,-3.0,-1.0,0.0,-5.0,1.0,-0.9199999999999999,-0.09,-1.71,-244.0,-94.0,-145.0,-1.0,-0.35,-1.0,0.25,-10.0,0.0,0.0,7.0,-0.45999999999999996,1.0,1.0,13.0,1.0,12.0,15.0,0.34,-3.0,-0.6000000000000001,-1.0,0.19,-1.0,-50.0,1.0628228395923496,,2,0.5786482480867374,4.133506087594077,0.012838868859659472,9.5,29.0,1.0833333333333333,1.0853300301006266,2
76,-0.55,-3.0,-1.0,0.0,-75.0,-0.10999999999999999,-3.0,0.0,2.0,0.0,-2.0,-1.0,0.0,0.0,-3.0,-0.63,0.07999999999999999,-0.74,-69.0,-82.0,7.0,7.0,0.07999999999999996,6.0,0.4,2.0,-1.0,0.0,4.0,0.67,-1.0,3.0,-5.0,1.0,8.0,6.0,0.18,2.0,0.08000000000000007,4.0,0.09999999999999998,-1.0,-14.0,1.0797940797940797,,2,0.07877173445839873,0.3468097580954857,0.027512350613289268,3.7,7.0,1.5,0.6807227769506414,2
77,0.79,-3.0,0.0,0.0,-60.0,-0.039999999999999925,-2.0,1.0,-5.0,-1.0,0.0,-2.0,0.0,1.0,-4.0,0.0,,0.62,-63.0,-11.0,-49.0,-14.0,-0.26,-4.0,0.16999999999999998,-1.0,0.0,0.0,-1.0,-0.050000000000000044,5.0,2.0,6.0,0.0,0.0,-2.0,-0.08000000000000002,2.0,0.34,-3.0,0.0,0.0,-18.0,1.079059829059829,0.79,1,0.034548174899535496,0.0225876975726312,0.1360488917218748,2.6,2.25,4.0,0.31390269792291753,1
78,0.32,5.0,0.0,0.0,59.0,0.07999999999999996,-1.0,0.0,2.0,1.0,1.0,3.0,0.0,5.0,0.0,0.07999999999999999,0.24,-0.13,47.0,-35.0,94.0,4.0,0.20999999999999996,2.0,0.07,3.0,1.0,0.0,2.0,0.32999999999999996,1.0,-3.0,-2.0,-1.0,3.0,4.0,0.13999999999999996,-1.0,-0.12000000000000005,3.0,0.06000000000000005,0.0,10.0,1.0787037037037037,,1,0.06384947195493677,0.028659407019417906,0.36798846784291217,2.7,1.8461538461538463,6.0,0.6240238320009591,0
79,0.16999999999999998,0.0,0.0,0.0,-32.0,0.020000000000000018,1.0,-1.0,0.0,0.0,-3.0,3.0,0.0,1.0,-1.0,0.07,0.1,-0.25,-44.0,29.0,-61.0,-1.0,-0.050000000000000044,2.0,0.4,3.0,0.0,0.0,-5.0,-0.019999999999999907,7.0,-2.0,5.0,2.0,-13.0,-7.0,-0.19999999999999996,-6.0,-0.5,2.0,0.0,0.0,-8.0,1.0829307568438002,,0,0.06095386748368667,0.07326005740565816,0.15965131634286495,2.3,2.7,3.6,0.2322672599469556,2
80,1.74,4.0,3.0,2.0,-52.0,-0.06000000000000005,0.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,0.0,0.45999999999999996,0.5,1.21,-51.0,-4.0,-48.0,-6.0,-0.13999999999999996,2.0,0.24,0.0,0.0,0.0,-1.0,0.10999999999999999,-1.0,0.0,-5.0,-1.0,3.0,-3.0,-0.08000000000000002,6.0,0.19999999999999996,-1.0,-0.46,1.0,-10.0,1.0555555555555556,0.79,1,0.18907503883771662,0.03470755995893757,1.1850873946523897,4.5,1.3333333333333333,12.0,0.9215446139498856,1
81,0.12,-5.0,1.0,1.0,-12.0,-0.020000000000000018,-1.0,0.0,-5.0,-3.0,0.0,-2.0,0.0,-4.0,-1.0,0.37,-0.25,0.39,-11.0,25.0,-37.0,-10.0,-0.33000000000000007,-4.0,-0.16,0.0,0.0,0.0,-1.0,-0.010000000000000009,2.0,2.0,-6.0,0.0,-3.0,-9.0,-0.26,6.0,0.37999999999999995,-7.0,-0.4,0.0,-4.0,1.079782790309106,,0,0.05256574830378475,0.047392781260491595,0.12168452810041472,2.375,2.625,3.6,0.22579182824571384,0
82,-1.1099999999999999,-4.0,-1.0,0.0,-22.0,-0.020000000000000018,-1.0,-2.0,-2.0,-1.0,-1.0,-2.0,0.0,-4.0,0.0,-1.13,0.02,-0.9900000000000001,-21.0,19.0,-41.0,-6.0,-0.06,-1.0,-0.17,-3.0,-2.0,0.0,1.0,-0.10999999999999999,1.0,2.0,2.0,0.0,5.0,2.0,0.06000000000000005,3.0,0.15999999999999998,-2.0,-0.5,-1.0,-2.0,1.076923076923077,,2,0.14259175983309552,0.9539246821258873,0.02356326947110509,5.0,13.0,1.25,0.9353354587029006,2
83,-0.31999999999999995,0.0,-1.0,-1.0,33.0,0.06000000000000005,-5.0,1.0,-2.0,1.0,0.0,-1.0,0.0,-2.0,2.0,-0.44999999999999996,0.13,0.07,29.0,32.0,1.0,4.0,0.12,-2.0,0.06,-8.0,1.0,0.0,-2.0,-0.09999999999999998,0.0,1.0,12.0,0.0,2.0,2.0,0.10000000000000003,0.0,0.0,1.0,-0.32999999999999996,0.0,6.0,1.0927484215910426,,0,0.04478548644280153,0.05059859469848241,0.11802352557972023,2.3,2.5227272727272725,3.823076923076923,0.28544222886462467,0
84,0.41000000000000003,0.0,1.0,0.0,-32.0,-0.050000000000000044,-3.0,1.0,-2.0,0.0,-2.0,2.0,0.0,-2.0,2.0,0.51,-0.1,0.6399999999999999,-30.0,-22.0,-10.0,11.0,0.09000000000000002,1.0,0.19,-7.0,1.0,0.0,-6.0,0.06000000000000005,5.0,-2.0,4.0,3.0,-10.0,-10.0,-0.29000000000000004,0.0,0.0,-2.0,-0.29000000000000004,1.0,-8.0,1.086913086913087,,1,0.07833937056688219,0.026280902515864096,0.36891011717790145,3.25,1.5714285714285714,7.0,0.7053394032326009,0
85,0.52,-1.0,2.0,1.0,-21.0,0.0,-3.0,0.0,1.0,1.0,-2.0,0.0,0.0,-1.0,0.0,0.37000000000000005,0.13999999999999999,0.37000000000000005,-23.0,-34.0,13.0,13.0,0.31000000000000005,4.0,0.29,3.0,0.0,0.0,-4.0,-0.5,-2.0,0.0,-11.0,3.0,10.0,6.0,0.2,4.0,0.28,3.0,0.16999999999999998,1.0,-2.0,1.0833333333333333,,1,0.21049893439073414,0.020865296238545307,1.0518561613086863,4.5,1.2857142857142856,12.0,0.9273978505024489,1
86,-0.5199999999999999,-4.0,0.0,0.0,-41.0,-0.04999999999999993,3.0,2.0,1.0,-3.0,1.0,-2.0,0.0,-3.0,-1.0,-0.53,0.010000000000000002,1.21,-34.0,29.0,-70.0,5.0,-0.10000000000000003,0.0,0.03,-8.0,0.0,0.0,1.0,0.07000000000000006,1.0,3.0,6.0,-2.0,4.0,1.0,0.040000000000000036,3.0,0.15999999999999998,3.0,0.19,0.0,-8.0,1.073680063041765,,2,0.06254929705269247,0.10447276559774538,0.06170985757226314,2.7,3.6,2.35,0.2236478858052382,2
87,0.39999999999999997,6.0,0.0,0.0,231.0,0.21999999999999997,1.0,0.0,8.0,2.0,0.0,4.0,1.0,6.0,0.0,0.18,0.22,-0.2,230.0,91.0,140.0,9.0,0.32000000000000006,6.0,0.26,2.0,-1.0,0.0,-2.0,-0.41,1.0,-4.0,-14.0,-1.0,14.0,5.0,0.13999999999999996,9.0,0.6000000000000001,3.0,0.16000000000000003,-1.0,46.0,1.0627903600464577,,1,0.1083111348802983,0.05047521776085672,0.22063550780831828,3.2,1.9523809523809523,4.2,0.36121729008176306,1
88,0.0,8.0,3.0,2.0,34.0,0.010000000000000009,0.0,-1.0,1.0,5.0,3.0,0.0,0.0,7.0,1.0,,,,38.0,-16.0,50.0,0.0,0.08000000000000007,3.0,0.16999999999999998,-5.0,-1.0,0.0,6.0,0.08000000000000007,-3.0,0.0,-3.0,-2.0,8.0,8.0,0.19999999999999996,0.0,0.0,0.0,0.2,1.0,10.0,1.0587412587412588,,1,0.21012436587637354,0.013576739201500732,0.8442764761416072,5.5,1.25,13.0,0.9037123670177992,1
89,0.24,-2.0,0.0,0.0,81.0,0.10999999999999999,-4.0,0.0,6.0,-2.0,2.0,-2.0,0.0,1.0,-3.0,0.24,,0.61,98.0,66.0,15.0,20.0,0.22999999999999998,3.0,-0.020000000000000018,11.0,-2.0,0.0,0.0,0.06,4.0,2.0,-5.0,-1.0,7.0,4.0,0.12000000000000005,3.0,0.10000000000000003,1.0,-0.10000000000000003,1.0,28.0,1.0874125874125873,,1,0.3324989557210001,0.01210816621007402,0.8975274678557507,5.2,1.2222222222222223,13.0,0.9254397556655968,1
90,-0.16,-4.0,0.0,0.0,100.0,0.07999999999999996,-7.0,3.0,-1.0,-3.0,1.0,-2.0,0.0,-4.0,0.0,0.010000000000000002,-0.17,0.02,101.0,77.0,23.0,13.0,0.22999999999999998,-4.0,-0.57,-8.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,2.0,9.0,0.19999999999999996,-7.0,-0.45999999999999996,3.0,0.10999999999999999,0.0,22.0,1.0735930735930734,,0,0.05335936864527378,0.04409585518440988,0.20883273476902778,2.1,2.2,7.0,0.7435208428776979,1
91,-0.91,8.0,-1.0,0.0,15.0,0.05999999999999994,1.0,-1.0,5.0,4.0,2.0,2.0,1.0,6.0,2.0,-0.030000000000000027,-0.07,-0.8,2.0,-17.0,32.0,6.0,0.16999999999999998,4.0,-0.07,-4.0,0.0,0.0,-9.0,-0.20000000000000007,0.0,-2.0,-8.0,-3.0,-14.0,-12.0,-0.36000000000000004,-2.0,-0.19999999999999996,-1.0,-0.27,-1.0,4.0,1.0636731689363268,-0.79,2,0.07012366814951941,0.18682295939986848,0.020271235250396865,3.25,4.75,1.8333333333333335,0.44497578280762967,0
92,0.54,2.0,1.0,0.0,-30.0,0.010000000000000009,5.0,1.0,0.0,2.0,1.0,-1.0,2.0,2.0,0.0,0.15000000000000002,0.39,0.8600000000000001,-38.0,-9.0,-21.0,6.0,0.23000000000000004,1.0,0.10000000000000003,-1.0,0.0,0.0,-3.0,-0.020000000000000018,0.0,1.0,-1.0,1.0,-13.0,-13.0,-0.37999999999999995,0.0,0.0,-5.0,-0.69,3.0,-8.0,1.0478491781821844,,1,3.0081371127142607,0.005042432733679274,11.345875413069232,19.0,1.025,51.0,1.0692026796925231,1
93,0.12,0.0,0.0,0.0,-109.0,-0.06999999999999995,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.13,0.020000000000000004,-118.0,-41.0,-68.0,-9.0,-0.21999999999999997,-3.0,-0.14999999999999997,-6.0,1.0,0.0,1.0,0.030000000000000027,-5.0,-1.0,11.0,0.0,0.0,-2.0,-0.08000000000000002,2.0,0.19999999999999996,-1.0,-0.16999999999999998,0.0,-28.0,1.0767633993440446,,2,0.06847321604013425,0.2890145528597235,0.025003156301782233,3.1,7.4,1.6153846153846154,0.7439284094978831,0
